lambda,CH0 - loss [db/mm],CH0 - insertion loss [dB]

1566.2399999999998,-0.18648,-39.54499

1566.245,-0.18558,-42.05281

1566.25,-0.0407,-47.77443

1566.2549999999999,-0.03072,-49.08156

1566.2599999999998,0.01209,-62.00919

1566.2649999999999,-0.0201,-59.13382

1566.2699999999998,-0.04801,-47.58078

1566.2749999999999,-0.01844,-59.60571

1566.28,-0.04331,-48.22352

1566.2849999999999,-0.01306,-60.74225

1566.2899999999997,0.01558,-62.20034

1566.2949999999998,-0.03046,-49.61615

1566.2999999999997,-0.09497,-58.13844

1566.3049999999998,-0.01185,-61.26125

1566.31,0.00442,-63.12071

1566.3149999999998,0.00481,-69.4283

1566.3199999999997,-0.04075,-48.97571

1566.3249999999998,-0.04228,-57.4331

1566.33,-0.04953,-55.61636

1566.335,-0.03657,-57.8255

1566.34,0.01092,-63.36883

1566.3449999999998,-0.006,-61.97971

1566.35,-0.17685,-39.31068

1566.3549999999998,-0.12952,-60.33917

1566.36,-0.12902,-52.51666

1566.365,-0.1748,-40.20039

1566.37,-0.04107,-57.17491

1566.3749999999998,-0.0332,-57.59001

1566.3799999999999,-0.02901,-49.84936

1566.3849999999998,-0.05467,-48.11469

1566.3899999999999,0.00285,-61.89825

1566.395,-0.17468,-48.37673

1566.3999999999999,-0.04418,-57.50162

1566.4049999999997,0.00654,-62.79565

1566.4099999999999,-0.03375,-56.70542

1566.4149999999997,-0.17205,-47.99217

1566.4199999999998,-0.0174,-68.64973

1566.425,0.01445,-63.17391

1566.4299999999998,0.014,-62.99802

1566.4349999999997,-0.04887,-63.34958

1566.4399999999998,-0.01135,-60.77667

1566.4449999999997,-0.04802,-56.27351

1566.45,-0.02782,-56.84007

1566.455,-0.02152,-62.09533

1566.4599999999998,-0.00777,-61.05318

1566.465,-0.12922,-46.2901

1566.4699999999998,-0.13586,-52.98273

1566.475,-0.0243,-50.76858

1566.48,-0.03029,-57.25017

1566.485,-0.01856,-60.67083

1566.4899999999998,0.00807,-62.62389

1566.495,0.00746,-69.34549

1566.4999999999998,-0.03403,-49.66307

1566.5049999999999,-0.04132,-48.3902

1566.51,-0.02788,-49.79424

1566.5149999999999,-0.01241,-51.75833

1566.5199999999998,-0.0199,-49.80708

1566.5249999999999,-0.03281,-49.29457

1566.5299999999997,-0.13132,-59.62843

1566.5349999999999,-0.03072,-66.28646

1566.54,-0.03885,-55.95557

1566.5449999999998,-0.0367,-57.32017

1566.5499999999997,-0.02538,-49.02714

1566.5549999999998,-0.02238,-49.47889

1566.5599999999997,-0.03689,-57.17091

1566.565,-0.04571,-56.46138

1566.57,-0.04764,-48.8498

1566.5749999999998,-0.02914,-49.18066

1566.58,0.01007,-69.20784

1566.5849999999998,-0.04092,-49.41272

1566.5899999999997,-0.03634,-48.38749

1566.595,-0.04328,-48.04308

1566.6,0.02222,-63.37496

1566.6049999999998,-0.0629,-49.81665

1566.61,-0.03272,-56.78433

1566.6149999999998,-0.03494,-49.33671

1566.62,-0.18075,-46.54479

1566.625,-0.04949,-55.48705

1566.6299999999999,-0.03643,-56.30375

1566.6349999999998,-0.04534,-48.04332

1566.6399999999999,0.00344,-69.11003

1566.6449999999998,-0.03959,-57.62111

1566.6499999999999,-0.09063,-52.07508

1566.655,-0.04039,-55.3258

1566.6599999999999,-0.04733,-48.53939

1566.6649999999997,-0.03593,-50.91197

1566.6699999999998,-0.03752,-48.20643

1566.6749999999997,-0.04066,-55.01817

1566.68,-0.0423,-55.99528

1566.685,-0.03584,-49.36341

1566.6899999999998,-0.02254,-51.98714

1566.695,-0.03299,-48.96007

1566.6999999999998,-0.0283,-49.30214

1566.7049999999997,0.0154,-62.08419

1566.71,-0.03154,-51.68768

1566.715,-0.03649,-48.97117

1566.7199999999998,-0.03423,-48.56798

1566.725,-0.14856,-51.93284

1566.7299999999998,-0.17349,-39.44152

1566.7349999999997,-0.05013,-48.55221

1566.74,0.00664,-63.36352

1566.745,-0.04409,-55.92002

1566.7499999999998,-0.0326,-56.54498

1566.7549999999999,-0.03832,-56.33698

1566.7599999999998,-0.0382,-47.5214

1566.7649999999996,-0.18178,-39.60652

1566.77,-0.16495,-42.72409

1566.7749999999999,-0.17546,-40.36809

1566.7799999999997,-0.00521,-61.04751

1566.7849999999999,-0.03156,-49.62382

1566.7899999999997,-0.03498,-50.20884

1566.7949999999998,-0.04868,-49.71264

1566.8,-0.06134,-56.21589

1566.8049999999998,-0.1246,-46.06206

1566.81,-0.18093,-41.33703

1566.8149999999998,0.01324,-62.7255

1566.8199999999997,0.00251,-63.74459

1566.8249999999998,0.02903,-71.29873

1566.83,-0.02771,-51.3843

1566.8349999999998,-0.02576,-50.73499

1566.84,-0.02923,-58.48395

1566.8449999999998,-0.13202,-53.99543

1566.8499999999997,-0.00873,-61.38211

1566.855,-0.03457,-56.79617

1566.86,-0.03395,-56.2438

1566.8649999999998,-0.02666,-50.84677

1566.87,0.01271,-62.61296

1566.8749999999998,-0.01647,-51.59327

1566.8799999999997,-0.01975,-51.86331

1566.885,-0.00863,-62.30492

1566.8899999999999,-0.04805,-48.03974

1566.8949999999998,-0.03423,-56.16265

1566.8999999999999,-0.13493,-59.3952

1566.9049999999997,0.01302,-70.12383

1566.9099999999999,-0.02766,-49.77182

1566.915,-0.18072,-40.57522

1566.9199999999998,-0.03546,-49.66751

1566.925,-0.03237,-49.22093

1566.9299999999998,0.01582,-62.23245

1566.9349999999997,0.00593,-61.16015

1566.9399999999998,-0.03425,-67.56382

1566.945,-0.04347,-49.59002

1566.9499999999998,0.0125,-62.05938

1566.955,0.00159,-62.37015

1566.9599999999998,-0.03122,-57.32578

1566.9649999999997,-0.03338,-57.80247

1566.9699999999998,-0.03475,-49.70259

1566.975,-0.05185,-48.26438

1566.9799999999998,-0.02532,-49.60883

1566.985,-0.02472,-49.84406

1566.9899999999998,-0.02748,-49.40322

1566.9949999999997,-0.02864,-49.53584

1567.0,-0.03211,-57.11638

1567.0049999999999,-0.00621,-68.24088

1567.0099999999998,0.0142,-69.42148

1567.0149999999999,-0.04411,-56.34683

1567.0199999999998,-0.02456,-60.18057

1567.0249999999999,-0.03908,-57.48043

1567.03,-0.02784,-57.22278

1567.0349999999999,-0.0408,-49.14487

1567.04,-0.04779,-48.42385

1567.0449999999998,-0.03374,-50.06263

1567.0499999999997,-0.03408,-50.04023

1567.0549999999998,-0.13874,-54.19388

1567.06,-0.1811,-46.27597

1567.0649999999998,-0.03686,-47.88633

1567.07,-0.01008,-53.86943

1567.0749999999998,-0.0407,-55.93872

1567.0799999999997,-0.03811,-56.89201

1567.0849999999998,-0.10923,-50.87637

1567.09,-0.02992,-51.21405

1567.0949999999998,-0.18142,-41.30815

1567.1,0.00758,-62.13269

1567.1049999999998,-0.17476,-41.11118

1567.1099999999997,-0.18969,-39.32104

1567.1149999999998,-0.1866,-46.59064

1567.12,-0.00031,-68.78378

1567.1249999999998,-0.03078,-67.10997

1567.1299999999999,-0.00882,-68.9002

1567.1349999999998,-0.04755,-57.3609

1567.1399999999999,-0.04777,-56.71531

1567.145,-0.14133,-59.67017

1567.1499999999999,-0.13465,-59.81711

1567.155,-0.01073,-53.76544

1567.1599999999999,-0.0475,-48.09059

1567.1649999999997,-0.23031,-48.62611

1567.1699999999998,-0.18083,-47.09073

1567.175,-0.04316,-57.16211

1567.1799999999998,-0.03254,-57.96988

1567.185,0.00621,-70.1958

1567.1899999999998,-0.12616,-55.10629

1567.1949999999997,-0.04242,-48.369

1567.1999999999998,-0.18407,-38.35927

1567.205,-0.06603,-48.49762

1567.2099999999998,-0.01916,-51.29903

1567.215,-0.18378,-39.11594

1567.2199999999998,-0.02575,-51.01315

1567.2249999999997,0.02382,-63.51338

1567.2299999999998,-0.03784,-55.91046

1567.235,-0.17949,-47.09343

1567.24,0.01492,-62.90713

1567.245,-0.02029,-62.11926

1567.2499999999998,-0.03251,-58.36294

1567.2549999999999,-0.02479,-52.22372

1567.2599999999998,-0.0388,-48.66113

1567.2649999999999,-0.18488,-40.75608

1567.27,-0.03562,-57.2361

1567.2749999999999,-0.06081,-47.84202

1567.2799999999997,-0.04268,-56.74099

1567.2849999999999,-0.00936,-62.58761

1567.29,-0.01751,-61.59654

1567.2949999999998,-0.17059,-48.29369

1567.3,-0.07945,-46.94987

1567.3049999999998,-0.03727,-49.4047

1567.3099999999997,-0.00835,-61.64779

1567.3149999999998,-0.03754,-57.47266

1567.32,-0.02556,-50.23619

1567.3249999999998,0.01832,-70.85647

1567.33,0.01522,-62.99279

1567.3349999999998,0.00684,-69.60699

1567.34,-0.00175,-68.87497

1567.3449999999998,-0.05808,-54.4405

1567.35,-0.06764,-49.27586

1567.355,-0.13685,-45.8462

1567.36,-0.03298,-58.25075

1567.3649999999998,-0.02464,-58.60337

1567.37,-0.17724,-41.56127

1567.3749999999998,-0.17578,-41.05649

1567.3799999999999,0.01007,-62.30826

1567.385,-0.00017,-64.95052

1567.3899999999999,-0.02146,-49.60768

1567.3949999999998,-0.02953,-57.25914

1567.3999999999999,0.01343,-70.0683

1567.4049999999997,-0.13052,-53.03357

1567.4099999999999,-0.02731,-58.84304

1567.415,-0.02787,-51.62149

1567.4199999999998,0.00528,-61.75689

1567.4249999999997,0.00907,-61.83817

1567.4299999999998,-0.03635,-55.85491

1567.4349999999997,-0.03301,-49.15349

1567.4399999999998,-0.03893,-48.91551

1567.445,-0.04472,-50.522

1567.4499999999998,-0.13868,-52.63066

1567.455,-0.10168,-57.55665

1567.4599999999998,-0.08993,-65.99009

1567.465,-0.04735,-49.07502

1567.47,-0.03434,-48.22215

1567.475,-0.03327,-48.76675

1567.4799999999998,-0.18363,-46.49946

1567.485,-0.17423,-39.98034

1567.4899999999998,-0.17207,-39.672

1567.495,-0.03605,-56.62519

1567.5,0.01601,-70.25267

1567.5049999999999,0.01011,-62.47073

1567.5099999999998,-0.04291,-47.71065

1567.5149999999999,-0.18247,-45.93182

1567.5199999999998,-0.16666,-48.28913

1567.5249999999999,-0.12539,-60.97868

1567.53,0.0128,-70.1705

1567.5349999999999,0.02121,-70.36339

1567.5399999999997,0.0061,-63.05896

1567.5449999999998,0.0057,-61.81745

1567.5499999999997,0.0137,-62.82354

1567.5549999999998,0.01604,-62.18094

1567.56,0.00914,-61.34123

1567.5649999999998,-0.0092,-60.35046

1567.57,-0.04263,-55.2138

1567.5749999999998,-0.03183,-57.1994

1567.5799999999997,-0.09184,-59.13598

1567.585,-0.04123,-50.91946

1567.59,-0.02866,-56.69333

1567.5949999999998,0.02235,-70.42303

1567.6,-0.03008,-48.37899

1567.6049999999998,-0.04695,-48.98035

1567.61,-0.03582,-56.7052

1567.615,-0.0588,-48.25285

1567.62,-0.0436,-48.84508

1567.6249999999998,-0.03278,-56.48075

1567.6299999999999,-0.032,-57.11196

1567.6349999999998,-0.02281,-58.35764

1567.6399999999999,0.01696,-63.91534

1567.645,-0.00094,-61.68111

1567.6499999999999,-0.01008,-68.58648

1567.6549999999997,-0.05748,-48.47772

1567.6599999999999,-0.05591,-54.78272

1567.6649999999997,-0.0408,-51.26145

1567.6699999999998,0.01079,-62.68693

1567.675,-0.08592,-58.25683

1567.6799999999998,-0.00907,-61.4942

1567.685,-0.02982,-58.73775

1567.6899999999998,-0.176,-41.37691

1567.6949999999997,-0.10318,-56.9592

1567.7,-0.03262,-50.68444

1567.705,-0.0807,-58.78001

1567.7099999999998,-0.12505,-45.30868

1567.715,-0.1258,-45.22426

1567.7199999999998,-0.02907,-58.27607

1567.7249999999997,0.01173,-70.43393

1567.73,-0.12388,-45.82064

1567.735,-0.02285,-59.67497

1567.7399999999998,-0.0559,-55.27705

1567.745,-0.03792,-56.66434

1567.7499999999998,-0.03512,-49.64104

1567.7549999999999,-0.02628,-54.20627

1567.76,0.02042,-71.59721

1567.7649999999999,-0.16726,-48.37859

1567.7699999999998,-0.01816,-51.56768

1567.7749999999999,-0.121,-48.33449

1567.7799999999997,-0.00824,-61.03322

1567.7849999999999,0.00907,-61.6825

1567.79,-0.03159,-49.5033

1567.7949999999998,-0.0437,-51.22009

1567.8,-0.27231,-36.37794

1567.8049999999998,-0.03012,-49.30404

1567.8099999999997,0.01941,-70.93497

1567.815,0.00042,-69.47035

1567.82,0.01753,-70.12733

1567.8249999999998,-0.1776,-38.98695

1567.83,-0.03823,-50.1498

1567.8349999999998,-0.06945,-48.02463

1567.8399999999997,-0.13266,-53.10218

1567.845,-0.13824,-52.32167

1567.85,-0.09178,-58.24566

1567.8549999999998,-0.00768,-70.18651

1567.86,0.01879,-70.99833

1567.8649999999998,-0.04153,-57.60018

1567.8699999999997,-0.0662,-49.96367

1567.875,-0.03915,-48.55004

1567.8799999999999,-0.02468,-58.41931

1567.8849999999998,0.01405,-62.84902

1567.8899999999999,0.02322,-63.09832

1567.8949999999998,-0.02752,-50.66745

1567.8999999999996,0.01359,-63.45626

1567.905,0.00544,-69.97224

1567.9099999999999,-0.02798,-50.52928

1567.915,0.01892,-63.11546

1567.9199999999998,0.00694,-66.94524

1567.9249999999997,-0.18173,-47.61176

1567.9299999999998,-0.04943,-47.87241

1567.935,0.02291,-70.36824

1567.9399999999998,-0.05121,-49.74264

1567.945,-0.02419,-52.95686

1567.9499999999998,-0.02107,-49.85522

1567.9549999999997,-0.01567,-60.91479

1567.9599999999998,-0.13781,-59.58801

1567.965,-0.17701,-47.99571

1567.9699999999998,-0.03017,-48.6322

1567.975,-0.05087,-55.73258

1567.9799999999998,-0.03129,-49.81885

1567.9849999999997,-0.02192,-50.42668

1567.99,0.01447,-63.39173

1567.995,-0.00502,-69.21986

1567.9999999999998,-0.04887,-56.01156

1568.0049999999999,-0.0572,-55.4689

1568.0099999999998,-0.14705,-45.33243

1568.0149999999996,-0.04021,-48.75964

1568.02,-0.05558,-55.15985

1568.0249999999999,-0.02761,-51.29718

1568.03,-0.03272,-49.69539

1568.0349999999999,-0.22482,-41.99217

1568.0399999999997,-0.23555,-48.42743

1568.0449999999998,-0.06636,-46.75873

1568.05,-0.05162,-48.13508

1568.0549999999998,-0.0158,-59.99142

1568.06,-0.0263,-52.64754

1568.0649999999998,-0.0408,-56.22013

1568.0699999999997,-0.07677,-55.72122

1568.0749999999998,-0.12744,-54.29287

1568.08,0.01945,-70.87448

1568.0849999999998,-0.07954,-47.38975

1568.09,-0.04114,-56.50267

1568.0949999999998,-0.04295,-57.14087

1568.0999999999997,-0.05118,-55.81467

1568.1049999999998,-0.03614,-50.77308

1568.11,-0.00056,-61.844

1568.1149999999998,-0.05078,-56.21502

1568.12,-0.02634,-50.50012

1568.1249999999998,0.02392,-63.21379

1568.1299999999997,-0.13727,-60.55106

1568.135,0.00139,-69.53747

1568.1399999999999,-0.05474,-55.80046

1568.145,-0.16886,-49.72289

1568.1499999999999,-0.13187,-53.33762

1568.1549999999997,0.01277,-70.5008

1568.1599999999999,0.00555,-70.46139

1568.165,-0.00026,-70.53482

1568.1699999999998,0.02494,-65.75707

1568.175,-0.13101,-53.90339

1568.1799999999998,-0.13937,-59.87265

1568.1849999999997,-0.03946,-57.05935

1568.1899999999998,-0.03351,-50.46533

1568.195,-0.05655,-47.66051

1568.1999999999998,-0.09707,-46.07273

1568.205,0.00943,-62.99233

1568.2099999999998,0.0099,-62.95429

1568.2149999999997,-0.05022,-48.23457

1568.2199999999998,-0.14191,-45.45642

1568.225,-0.05321,-49.07274

1568.2299999999998,-0.05679,-47.63191

1568.235,-0.0328,-50.68602

1568.2399999999998,-0.029,-50.55921

1568.245,-0.2305,-56.61504

1568.2499999999998,-0.176,-48.70366

1568.2549999999999,-0.02252,-53.98926

1568.26,0.02461,-63.86094

1568.2649999999999,0.00021,-70.38879

1568.2699999999998,0.00966,-70.75546

1568.2749999999999,-0.02797,-58.40903

1568.28,-0.03286,-56.85642

1568.2849999999999,0.0182,-63.76622

1568.29,-0.13395,-53.95927

1568.2949999999998,-0.02247,-49.86831

1568.2999999999997,-0.01807,-59.34295

1568.3049999999998,0.01373,-71.07558

1568.31,-0.00406,-69.9753

1568.3149999999998,0.01421,-69.96896

1568.32,-0.17839,-48.19674

1568.3249999999998,-0.1795,-47.2742

1568.3299999999997,-0.17524,-47.35921

1568.3349999999998,-0.04486,-57.72806

1568.34,-0.06289,-49.3263

1568.345,-0.04367,-50.3215

1568.35,-0.04557,-49.03469

1568.3549999999998,-0.04166,-50.24827

1568.36,-0.02923,-58.4746

1568.3649999999998,0.02705,-71.57862

1568.37,0.02197,-71.21706

1568.375,0.01005,-70.49445

1568.3799999999999,-0.05979,-55.84352

1568.3849999999998,-0.02812,-58.22288

1568.3899999999999,-0.02582,-52.0618

1568.3949999999998,-0.02546,-52.13241

1568.3999999999999,0.0092,-63.165

1568.405,0.00986,-63.38008

1568.4099999999999,0.02168,-70.84491

1568.4149999999997,-0.02914,-56.6168

1568.4199999999998,0.01368,-69.52979

1568.4249999999997,0.00097,-62.08892

1568.4299999999998,-0.03687,-49.72584

1568.435,-0.02528,-53.52111

1568.4399999999998,0.01449,-64.24612

1568.4449999999997,-0.03569,-56.61057

1568.4499999999998,-0.02492,-57.96351

1568.455,-0.0315,-57.74007

1568.46,-0.17976,-47.15202

1568.465,-0.0253,-57.88551

1568.4699999999998,-0.0133,-60.94466

1568.475,0.0175,-71.5235

1568.4799999999998,-0.02899,-57.92639

1568.485,0.0115,-64.44425

1568.49,0.00697,-69.26691

1568.495,-0.03697,-56.80231

1568.4999999999998,-0.00062,-69.56613

1568.5049999999999,-0.02424,-53.96766

1568.5099999999998,-0.02353,-50.43153

1568.5149999999999,-0.16963,-48.65848

1568.52,-0.12769,-53.90974

1568.5249999999999,0.01293,-71.384

1568.5299999999997,-0.12855,-61.49868

1568.5349999999999,0.01876,-71.256

1568.5399999999997,0.02443,-70.85963

1568.5449999999998,0.01304,-69.83361

1568.55,0.01581,-69.84647

1568.5549999999998,-0.024,-51.3266

1568.5599999999997,0.00949,-62.08663

1568.5649999999998,0.00717,-70.00315

1568.5699999999997,-0.05028,-48.92759

1568.575,-0.01533,-52.11244

1568.58,-0.03734,-50.77406

1568.5849999999998,0.0104,-69.70384

1568.59,-0.15036,-52.34593

1568.5949999999998,-0.14441,-46.28791

1568.6,-0.03503,-56.75046

1568.605,-0.03395,-57.99294

1568.61,-0.04687,-56.58177

1568.6149999999998,-0.09509,-65.92726

1568.62,0.00012,-69.93177

1568.6249999999998,-0.00315,-70.24177

1568.6299999999999,0.00277,-62.98434

1568.635,-0.13196,-52.99592

1568.6399999999999,-0.0256,-59.08649

1568.6449999999998,-0.04737,-55.72779

1568.6499999999999,-0.03748,-49.16129

1568.6549999999997,-0.03931,-56.85461

1568.6599999999999,0.00408,-63.8704

1568.665,-0.05245,-50.00936

1568.6699999999998,-0.02645,-58.67174

1568.6749999999997,-0.02721,-58.22511

1568.6799999999998,-0.12928,-53.9271

1568.6849999999997,-0.11846,-55.02036

1568.69,-0.04862,-56.4566

1568.695,0.01102,-62.68056

1568.6999999999998,0.02334,-71.22457

1568.705,0.01881,-71.34645

1568.7099999999998,-0.01159,-62.2102

1568.7149999999997,0.01796,-70.75958

1568.72,0.00125,-62.73995

1568.725,-0.03147,-57.52319

1568.7299999999998,-0.06625,-49.39625

1568.735,-0.17327,-47.35815

1568.7399999999998,0.02378,-72.23099

1568.745,0.00055,-70.65913

1568.75,-0.27445,-37.86742

1568.7549999999999,-0.05436,-55.31533

1568.7599999999998,-0.03507,-53.20089

1568.7649999999999,-0.1732,-47.91913

1568.7699999999998,-0.02412,-60.49598

1568.7749999999999,-0.02369,-58.22526

1568.78,-0.22903,-56.55423

1568.7849999999999,-0.26778,-46.00085

1568.7899999999997,-0.03717,-50.03172

1568.7949999999998,0.01824,-63.44846

1568.7999999999997,-0.09794,-59.44125

1568.805,-0.04623,-48.12779

1568.81,-0.03676,-50.17211

1568.8149999999998,0.0082,-70.84757

1568.82,0.00833,-70.34911

1568.8249999999998,-0.00657,-62.4467

1568.8299999999997,-0.0176,-50.78305

1568.835,0.013,-63.17981

1568.84,0.01622,-63.65091

1568.8449999999998,-0.0621,-55.67991

1568.85,-0.17896,-46.73337

1568.8549999999998,-0.04172,-57.81725

1568.8599999999997,-0.00269,-69.22888

1568.865,-0.13213,-53.43428

1568.87,-0.12533,-53.4076

1568.8749999999998,0.01133,-70.6531

1568.8799999999999,0.01166,-70.87527

1568.8849999999998,-0.17362,-47.87914

1568.8899999999996,-0.02283,-52.7278

1568.895,-0.02189,-50.26136

1568.8999999999999,0.01221,-69.77758

1568.9049999999997,-0.03437,-59.31644

1568.9099999999999,-0.04806,-71.23922

1568.9149999999997,-0.03494,-58.24808

1568.9199999999998,-0.03062,-57.65028

1568.925,0.02557,-71.92259

1568.9299999999998,-0.01113,-70.9284

1568.935,-0.08185,-54.77376

1568.9399999999998,-0.04211,-56.65752

1568.9449999999997,-0.13207,-53.24911

1568.95,-0.04312,-56.87284

1568.955,-0.15944,-51.85943

1568.9599999999998,-0.02007,-58.3277

1568.965,-0.04523,-55.73386

1568.9699999999998,0.01553,-63.28407

1568.9749999999997,-0.19054,-42.21653

1568.98,0.01943,-65.86016

1568.985,-0.02503,-51.0454

1568.9899999999998,0.01374,-63.39511

1568.995,-0.04919,-48.17217

1568.9999999999998,-0.01702,-62.75167

1569.0049999999997,-0.02094,-53.3558

1569.01,-0.02971,-50.95884

1569.0149999999999,-0.03345,-57.4472

1569.0199999999998,-0.18282,-47.08905

1569.0249999999999,-0.12906,-53.5123

1569.0299999999997,0.01631,-63.22707

1569.0349999999999,-0.01235,-68.32979

1569.04,0.01137,-70.31048

1569.0449999999998,-0.03155,-51.18592

1569.05,-0.02401,-53.99623

1569.0549999999998,-0.02252,-50.20099

1569.0599999999997,-0.01025,-53.48361

1569.0649999999998,0.02622,-64.8612

1569.07,0.00361,-63.58345

1569.0749999999998,-0.03273,-57.91716

1569.08,-0.0582,-49.87635

1569.0849999999998,-0.00438,-62.78135

1569.0899999999997,-0.05466,-71.27301

1569.0949999999998,-0.03134,-51.50841

1569.1,-0.05153,-57.32255

1569.1049999999998,-0.02774,-58.77457

1569.11,-0.037,-51.79111

1569.1149999999998,-0.00308,-63.20115

1569.1199999999997,-0.22737,-50.42788

1569.125,-0.27561,-43.62298

1569.1299999999999,-0.27366,-35.56507

1569.1349999999998,-0.18885,-39.27309

1569.1399999999999,-0.04204,-48.97988

1569.1449999999998,-0.13375,-46.01378

1569.1499999999999,-0.02623,-57.74998

1569.155,-0.03076,-50.8494

1569.1599999999999,-0.13287,-53.08172

1569.165,-0.17574,-41.50329

1569.1699999999998,0.00288,-69.46734

1569.1749999999997,-0.03285,-50.00614

1569.1799999999998,-0.03267,-49.68068

1569.185,-0.04845,-57.27147

1569.1899999999998,-0.14615,-52.78376

1569.195,-0.02816,-58.82817

1569.1999999999998,0.0171,-71.23089

1569.2049999999997,0.0152,-71.15871

1569.2099999999998,-0.07673,-59.9493

1569.215,-0.02646,-58.6626

1569.2199999999998,-0.18092,-47.83189

1569.225,-0.18235,-47.4274

1569.2299999999998,-0.20896,-45.77483

1569.2349999999997,-0.13818,-45.43051

1569.2399999999998,-0.03201,-49.95776

1569.245,-0.0225,-59.77147

1569.25,-0.07561,-67.51437

1569.2549999999999,-0.02614,-51.00688

1569.2599999999998,-0.02641,-49.31575

1569.2649999999999,-0.06127,-48.0861

1569.27,-0.17406,-39.89599

1569.2749999999999,-0.16997,-48.84265

1569.28,-0.1275,-61.35391

1569.2849999999999,0.0151,-63.68881

1569.2899999999997,-0.13401,-54.16071

1569.2949999999998,-0.17316,-49.83263

1569.3,-0.0342,-59.33858

1569.3049999999998,0.0287,-71.2109

1569.31,-0.061,-50.1757

1569.3149999999998,-0.0312,-49.79265

1569.3199999999997,0.02286,-63.59279

1569.3249999999998,-0.04073,-57.96278

1569.33,-0.04567,-57.23226

1569.3349999999998,-0.1316,-53.78493

1569.34,-0.08504,-59.93134

1569.3449999999998,-0.17122,-47.87708

1569.35,-0.04244,-56.88173

1569.3549999999998,-0.03291,-57.07303

1569.36,-0.01915,-58.14512

1569.365,0.01114,-70.43888

1569.37,-0.00524,-70.48974

1569.3749999999998,-0.02628,-52.25334

1569.3799999999999,-0.04891,-50.09722

1569.3849999999998,0.00643,-70.74722

1569.3899999999999,-0.01197,-68.83461

1569.395,0.01186,-69.8244

1569.3999999999999,-0.02764,-58.53568

1569.4049999999997,-0.0262,-59.47706

1569.4099999999999,0.00565,-62.43523

1569.415,-0.07794,-51.5092

1569.4199999999998,-0.02337,-50.62836

1569.425,-0.04408,-49.87164

1569.4299999999998,-0.03658,-58.11383

1569.4349999999997,-0.03685,-56.87022

1569.4399999999998,-0.01803,-58.68654

1569.445,-0.01934,-68.72769

1569.4499999999998,-0.05975,-54.69548

1569.455,-0.18129,-46.40655

1569.4599999999998,-0.13788,-52.62257

1569.465,-0.12182,-55.12941

1569.4699999999998,-0.13317,-46.93428

1569.475,-0.03281,-50.30083

1569.48,-0.03246,-52.94357

1569.485,0.02027,-63.13173

1569.4899999999998,-0.04585,-49.28351

1569.495,0.01397,-63.78572

1569.4999999999998,-0.0543,-71.01037

1569.5049999999999,-0.03551,-57.69356

1569.51,-0.08688,-59.24994

1569.5149999999999,-0.05871,-48.32837

1569.5199999999998,-0.12739,-54.01852

1569.5249999999999,-0.18104,-47.05673

1569.5299999999997,-0.13611,-59.70574

1569.5349999999999,-0.17591,-48.29755

1569.54,-0.05657,-55.99346

1569.5449999999998,-0.06153,-56.10742

1569.5499999999997,-0.05962,-48.01422

1569.5549999999998,-0.03414,-52.53867

1569.5599999999997,-0.04712,-48.77931

1569.5649999999998,-0.02439,-62.63138

1569.57,-0.03775,-56.93035

1569.5749999999998,-0.02789,-58.18425

1569.58,0.01157,-70.04447

1569.5849999999998,-0.13245,-55.35421

1569.59,-0.12841,-53.66892

1569.595,-0.01496,-61.27171

1569.6,-0.1194,-47.53436

1569.6049999999998,-0.14223,-55.17133

1569.61,0.00736,-64.04406

1569.6149999999998,-0.00249,-68.98045

1569.62,0.00197,-69.21452

1569.625,-0.05673,-54.80418

1569.6299999999999,0.00565,-62.51072

1569.6349999999998,0.01377,-64.08021

1569.6399999999999,-0.02625,-50.67445

1569.6449999999998,-0.02304,-57.76228

1569.6499999999999,-0.03679,-58.06983

1569.655,-0.04339,-58.06205

1569.6599999999999,-0.02073,-55.06579

1569.6649999999997,-0.00809,-69.77576

1569.6699999999998,0.00275,-70.31298

