lambda,CH0 - loss [db/um],CH0 - insertion loss [dB] 
1557.8799999999999,-0.18004,-38.2405
1557.8849999999998,-0.04378,-48.93409
1557.8899999999999,-0.04223,-48.8009
1557.895,-0.11722,-49.77543
1557.8999999999999,-0.25293,-39.20775
1557.9049999999997,-0.03654,-48.97679
1557.9099999999999,-0.33096,-36.73972
1557.9149999999997,-0.06411,-46.82867
1557.9199999999998,-0.05582,-47.16028
1557.925,-0.05977,-46.99642
1557.9299999999998,-0.18515,-38.22831
1557.9349999999997,-0.06179,-46.09123
1557.9399999999998,-0.0515,-46.4002
1557.9449999999997,-0.03793,-47.69196
1557.9499999999998,-0.03818,-48.17024
1557.955,-0.04657,-46.84771
1557.9599999999998,-0.187,-37.56111
1557.965,-0.12842,-47.11642
1557.9699999999998,-0.06107,-46.90204
1557.975,-0.05447,-47.88042
1557.98,-0.19349,-37.72132
1557.985,-0.03992,-47.16058
1557.9899999999998,-0.14114,-43.82068
1557.995,-0.19091,-38.64617
1557.9999999999998,-0.03879,-48.46705
1558.0049999999999,-0.14334,-43.6953
1558.01,-0.14442,-43.53824
1558.0149999999999,-0.07133,-46.58822
1558.0199999999998,-0.18878,-38.28969
1558.0249999999999,-0.18378,-38.87508
1558.0299999999997,-0.18977,-39.8708
1558.0349999999999,-0.20139,-37.3583
1558.04,-0.19122,-37.88547
1558.0449999999998,-0.09435,-48.98653
1558.0499999999997,-0.13623,-43.81489
1558.0549999999998,-0.04591,-47.45601
1558.0599999999997,-0.05081,-47.38721
1558.0649999999998,-0.04784,-46.93963
1558.07,-0.05861,-48.85327
1558.0749999999998,-0.28853,-34.09516
1558.08,-0.28383,-34.38262
1558.0849999999998,-0.28818,-34.31003
1558.0899999999997,-0.05752,-47.21408
1558.095,-0.04917,-47.72817
1558.1,-0.06729,-46.31793
1558.1049999999998,-0.18798,-38.20695
1558.11,-0.14119,-43.13848
1558.1149999999998,-0.07809,-46.18233
1558.1199999999997,-0.18183,-38.28365
1558.125,-0.10746,-56.36933
1558.1299999999999,-0.04691,-49.52237
1558.1349999999998,-0.04578,-47.68908
1558.1399999999999,-0.02422,-48.83178
1558.1449999999998,-0.0296,-48.16726
1558.1499999999999,-0.04949,-47.18149
1558.155,-0.23881,-39.50288
1558.1599999999999,-0.20404,-38.77704
1558.1649999999997,-0.07067,-46.4129
1558.1699999999998,-0.05545,-47.22331
1558.1749999999997,-0.19993,-37.51552
1558.1799999999998,-0.18181,-38.64864
1558.185,-0.18235,-38.08463
1558.1899999999998,-0.07876,-46.07918
1558.195,-0.04998,-46.99901
1558.1999999999998,-0.04357,-47.25357
1558.2049999999997,-0.05092,-47.03869
1558.21,-0.18365,-38.31158
1558.215,-0.05171,-47.1838
1558.2199999999998,-0.13591,-47.29765
1558.225,-0.18822,-38.71705
1558.2299999999998,-0.05148,-46.92969
1558.2349999999997,-0.19748,-37.96019
1558.24,-0.074,-47.19166
1558.245,-0.18997,-37.72024
1558.2499999999998,-0.04717,-46.49605
1558.2549999999999,-0.13342,-44.23094
1558.2599999999998,-0.04586,-48.94688
1558.2649999999996,-0.04023,-47.70836
1558.27,-0.04069,-50.1372
1558.2749999999999,-0.03323,-48.24924
1558.2799999999997,-0.18258,-38.0727
1558.2849999999999,-0.18175,-38.16762
1558.2899999999997,-0.04306,-47.46509
1558.2949999999998,-0.1973,-37.37749
1558.3,-0.05454,-46.9634
1558.3049999999998,-0.14522,-43.81573
1558.31,-0.04782,-46.96926
1558.3149999999998,-0.04867,-47.4607
1558.3199999999997,-0.04854,-48.01971
1558.3249999999998,-0.04371,-47.85878
1558.33,-0.05215,-55.35475
1558.3349999999998,-0.16002,-43.18636
1558.34,-0.19249,-38.45961
1558.3449999999998,-0.14996,-44.05174
1558.3499999999997,-0.07461,-47.75884
1558.355,-0.0567,-46.27671
1558.36,-0.18709,-38.00788
1558.3649999999998,-0.23639,-40.0372
1558.37,-0.08893,-45.74455
1558.3749999999998,-0.13935,-44.08653
1558.3799999999997,-0.13503,-43.74531
1558.385,-0.13814,-43.97836
1558.3899999999999,-0.05151,-47.53406
1558.3949999999998,-0.18297,-40.26259
1558.3999999999999,-0.13695,-45.02344
1558.4049999999997,-0.18694,-46.2104
1558.4099999999999,-0.0842,-50.75664
1558.415,-0.18122,-40.29007
1558.4199999999998,-0.05633,-46.54759
1558.425,-0.05022,-47.95055
1558.4299999999998,-0.04699,-48.71945
1558.4349999999997,-0.23471,-40.43274
1558.4399999999998,-0.28164,-35.21015
1558.445,-0.28361,-35.96914
1558.4499999999998,-0.32735,-37.03541
1558.455,-0.05652,-48.07309
1558.4599999999998,-0.04519,-47.61638
1558.4649999999997,-0.07286,-46.76949
1558.4699999999998,-0.06331,-47.52402
1558.475,-0.0938,-50.37028
1558.4799999999998,-0.17055,-42.78087
1558.485,-0.0883,-50.96995
1558.4899999999998,-0.04458,-50.45743
1558.4949999999997,-0.03271,-52.83059
1558.5,-0.06066,-46.46164
1558.5049999999999,-0.13283,-43.83363
1558.5099999999998,-0.05243,-48.31596
1558.5149999999999,-0.32797,-36.82583
1558.5199999999998,-0.1857,-45.97196
1558.5249999999999,-0.03133,-49.51032
1558.53,-0.03885,-48.40549
1558.5349999999999,-0.13705,-44.90254
1558.54,-0.04819,-48.56549
1558.5449999999998,-0.04695,-48.34056
1558.5499999999997,-0.14113,-44.35883
1558.5549999999998,-0.13905,-44.29926
1558.56,-0.05045,-47.94566
1558.5649999999998,-0.03722,-48.60628
1558.57,-0.04714,-48.16017
1558.5749999999998,-0.19647,-37.87927
1558.5799999999997,-0.06196,-46.90197
1558.5849999999998,-0.04317,-47.58042
1558.59,-0.04355,-47.25097
1558.5949999999998,-0.05672,-47.20888
1558.6,-0.05987,-47.73127
1558.6049999999998,-0.02789,-49.93246
1558.6099999999997,-0.11005,-45.43146
1558.6149999999998,-0.18439,-38.41116
1558.62,-0.27797,-34.65605
1558.6249999999998,-0.02036,-49.88886
1558.6299999999999,-0.04873,-48.97385
1558.6349999999998,-0.18845,-39.27257
1558.6399999999999,-0.04976,-47.75833
1558.645,-0.19833,-38.34201
1558.6499999999999,-0.28021,-33.70516
1558.655,-0.19099,-41.36588
1558.6599999999999,-0.06333,-48.45208
1558.6649999999997,-0.17356,-39.38743
1558.6699999999998,-0.17429,-39.53348
1558.675,-0.14078,-43.979
1558.6799999999998,-0.17701,-39.28449
1558.685,-0.05409,-47.71286
1558.6899999999998,-0.13282,-44.67002
1558.6949999999997,-0.04154,-48.99053
1558.6999999999998,-0.18264,-38.89861
1558.705,-0.02729,-49.51423
1558.7099999999998,-0.01749,-52.83378
1558.715,-0.02402,-49.84695
1558.7199999999998,-0.1847,-38.91834
1558.7249999999997,-0.27583,-35.54228
1558.7299999999998,-0.14688,-44.3632
1558.735,-0.29269,-34.12678
1558.7399999999998,-0.28271,-41.936
1558.745,-0.04784,-47.31121
1558.7499999999998,-0.27892,-34.23202
1558.7549999999999,-0.05108,-47.2095
1558.7599999999998,-0.04754,-48.31964
1558.7649999999999,-0.03488,-47.88712
1558.77,-0.23583,-40.86934
1558.7749999999999,-0.19909,-45.16865
1558.7799999999997,-0.18721,-45.33989
1558.7849999999999,-0.18938,-45.75205
1558.7899999999997,-0.04732,-47.53677
1558.7949999999998,-0.18652,-38.18749
1558.8,-0.05509,-47.97017
1558.8049999999998,-0.04305,-48.90365
1558.8099999999997,-0.23099,-41.12559
1558.8149999999998,-0.17965,-39.24939
1558.82,-0.18315,-38.77576
1558.8249999999998,-0.27987,-34.50396
1558.83,-0.27613,-35.80611
1558.8349999999998,-0.18818,-39.88997
1558.8399999999997,-0.11288,-49.6696
1558.8449999999998,-0.05263,-48.82036
1558.85,-0.23049,-48.95396
1558.8549999999998,-0.27692,-36.45766
1558.86,-0.19864,-38.83168
1558.8649999999998,-0.18546,-39.3215
1558.87,-0.1846,-39.33944
1558.8749999999998,-0.17782,-39.59903
1558.8799999999999,-0.1791,-39.45799
1558.885,-0.19567,-38.82948
1558.8899999999999,-0.18841,-38.76381
1558.8949999999998,-0.18867,-38.75599
1558.8999999999999,-0.17703,-39.38772
1558.9049999999997,-0.17868,-38.78044
1558.9099999999999,-0.19461,-38.00638
1558.915,-0.17539,-39.96805
1558.9199999999998,-0.18726,-38.70185
1558.9249999999997,-0.14701,-44.36892
1558.9299999999998,-0.09636,-57.89665
1558.9349999999997,-0.23012,-41.09219
1558.9399999999998,-0.17905,-40.08071
1558.945,-0.18241,-38.77014
1558.9499999999998,-0.04943,-48.90173
1558.9549999999997,-0.14941,-44.33476
1558.9599999999998,-0.04494,-56.36473
1558.965,-0.17937,-41.2492
1558.97,-0.23276,-43.67385
1558.975,-0.2229,-42.17922
1558.9799999999998,-0.17424,-42.81814
1558.985,-0.17967,-40.84355
1558.9899999999998,-0.09477,-57.96797
1558.995,-0.14522,-45.15359
1559.0,-0.04624,-48.32378
1559.0049999999999,-0.05002,-48.37156
1559.0099999999998,-0.22923,-41.52603
1559.0149999999999,-0.17644,-39.09046
1559.0199999999998,-0.04726,-47.7438
1559.0249999999999,-0.08698,-50.62423
1559.03,-0.05064,-49.38215
1559.0349999999999,-0.13235,-45.17402
1559.0399999999997,-0.05102,-48.67249
1559.0449999999998,-0.19526,-40.08773
1559.0499999999997,-0.18527,-39.6071
1559.0549999999998,-0.19155,-40.88996
1559.06,-0.18491,-39.81461
1559.0649999999998,-0.05674,-48.23006
1559.0699999999997,-0.05443,-47.90776
1559.0749999999998,-0.17979,-39.02147
1559.0799999999997,-0.18447,-38.55249
1559.085,-0.23374,-40.66034
1559.09,-0.09807,-51.04927
1559.0949999999998,-0.03988,-48.20061
1559.1,-0.05018,-48.2536
1559.1049999999998,-0.13895,-44.67382
1559.11,-0.17749,-40.24605
1559.115,-0.15099,-43.98614
1559.12,-0.1007,-50.18262
1559.1249999999998,-0.04761,-48.52438
1559.1299999999999,-0.14044,-44.71681
1559.1349999999998,-0.04931,-49.0916
1559.1399999999999,-0.03139,-50.40683
1559.145,-0.2304,-41.99967
1559.1499999999999,-0.32099,-38.74307
1559.1549999999997,-0.17791,-40.411
1559.1599999999999,-0.03173,-50.41232
1559.1649999999997,-0.179,-47.29466
1559.1699999999998,-0.18963,-39.40031
1559.175,-0.28369,-35.81216
1559.1799999999998,-0.18668,-39.47666
1559.1849999999997,-0.27328,-36.52371
1559.1899999999998,-0.06116,-48.47575
1559.1949999999997,-0.19353,-40.07738
1559.2,-0.27079,-37.27453
1559.205,-0.18707,-39.33922
1559.2099999999998,-0.1764,-40.01418
1559.215,-0.0362,-49.5169
1559.2199999999998,-0.07389,-46.74863
1559.2249999999997,-0.18247,-38.31789
1559.23,-0.04043,-56.29354
1559.235,-0.04199,-48.76343
1559.2399999999998,-0.04605,-49.38539
1559.245,-0.04102,-49.61826
1559.2499999999998,-0.12395,-48.11541
1559.2549999999997,-0.20004,-39.41869
1559.26,-0.05685,-55.21161
1559.2649999999999,-0.04225,-48.86875
1559.2699999999998,-0.06636,-55.0909
1559.2749999999999,-0.18247,-40.01648
1559.2799999999997,-0.04144,-49.03742
1559.2849999999999,-0.04464,-48.41943
1559.29,-0.23005,-41.23865
1559.2949999999998,-0.03479,-52.64641
1559.3,-0.25193,-40.61334
1559.3049999999998,-0.22556,-42.75014
1559.3099999999997,-0.22797,-49.19543
1559.3149999999998,-0.04454,-49.35453
1559.32,-0.03479,-48.66681
1559.3249999999998,-0.03944,-49.24448
1559.33,-0.08573,-50.79464
1559.3349999999998,-0.1999,-39.67937
1559.3399999999997,-0.05388,-47.46883
1559.345,-0.19107,-46.53756
1559.35,-0.03456,-49.42716
1559.3549999999998,-0.17757,-39.39248
1559.36,-0.17576,-41.52272
1559.3649999999998,-0.03932,-48.44908
1559.3699999999997,-0.07824,-45.819
1559.375,-0.02347,-49.92739
1559.3799999999999,-0.02302,-50.23753
1559.3849999999998,-0.03667,-49.89115
1559.3899999999999,-0.02559,-51.94699
1559.3949999999998,-0.17258,-40.5384
1559.3999999999996,-0.20276,-38.82342
1559.405,-0.18153,-39.84419
1559.4099999999999,-0.27362,-36.89877
1559.415,-0.1809,-40.1953
1559.4199999999998,-0.08617,-51.06387
1559.4249999999997,-0.10455,-49.88026
1559.4299999999998,-0.1931,-47.3723
1559.435,-0.03069,-49.51915
1559.4399999999998,-0.0412,-48.95281
1559.445,-0.14162,-45.01138
1559.4499999999998,-0.27643,-36.57026
1559.4549999999997,-0.2809,-34.86021
1559.4599999999998,-0.07928,-52.07729
1559.465,-0.02732,-51.92792
1559.4699999999998,-0.0553,-48.77842
1559.475,-0.04055,-49.23322
1559.4799999999998,-0.03099,-49.33712
1559.4849999999997,-0.0331,-49.76188
1559.49,-0.09792,-50.33329
1559.495,-0.08305,-50.98958
1559.4999999999998,-0.04454,-49.8851
1559.5049999999999,-0.07752,-52.34844
1559.5099999999998,-0.174,-40.37417
1559.5149999999996,-0.18193,-40.21083
1559.52,-0.17698,-40.09768
1559.5249999999999,-0.27875,-35.37864
1559.53,-0.27804,-34.96133
1559.5349999999999,-0.17482,-40.08512
1559.5399999999997,-0.1812,-39.94529
1559.5449999999998,-0.04347,-48.98394
1559.55,-0.06376,-47.3379
1559.5549999999998,-0.03683,-49.30431
1559.56,-0.11918,-49.12479
1559.5649999999998,-0.23188,-43.2785
1559.5699999999997,-0.0564,-48.01335
1559.5749999999998,-0.13959,-43.33618
1559.58,-0.0608,-46.79267
1559.5849999999998,-0.18005,-38.9476
1559.59,-0.19189,-38.93603
1559.5949999999998,-0.13189,-45.43878
1559.5999999999997,-0.03164,-49.76461
1559.6049999999998,-0.02103,-51.28621
1559.61,-0.17475,-40.71246
1559.6149999999998,-0.17792,-38.63278
1559.62,-0.07217,-46.52547
1559.6249999999998,-0.20756,-41.2289
1559.6299999999997,-0.09549,-51.69703
1559.635,-0.03236,-48.84757
1559.6399999999999,-0.16039,-43.78619
1559.645,-0.08536,-51.07096
1559.6499999999999,-0.03999,-49.68358
1559.6549999999997,-0.0375,-48.98906
1559.6599999999999,-0.27869,-35.50403
1559.665,-0.13468,-45.48974
1559.6699999999998,-0.03861,-56.70964
1559.675,-0.03847,-48.29764
1559.6799999999998,-0.10392,-50.29174
1559.6849999999997,-0.03113,-49.64158
1559.6899999999998,-0.0334,-49.53071
1559.695,-0.04067,-49.00207
1559.6999999999998,-0.04211,-48.08552
1559.705,-0.04535,-47.86547
1559.7099999999998,-0.1733,-39.83643
1559.7149999999997,-0.14672,-45.47629
1559.7199999999998,-0.03711,-49.8194
1559.725,-0.04793,-49.26946
1559.7299999999998,-0.18173,-39.58654
1559.735,-0.18066,-39.88901
1559.7399999999998,-0.06956,-47.45322
1559.7449999999997,-0.08582,-51.4798
1559.7499999999998,-0.13354,-46.31742
1559.7549999999999,-0.03837,-48.78855
1559.76,-0.04848,-48.28569
1559.7649999999999,-0.03678,-49.65061
1559.7699999999998,-0.04502,-48.80496
1559.7749999999999,-0.04073,-49.0734
1559.7799999999997,-0.18062,-40.30076
1559.7849999999999,-0.19141,-40.15758
1559.79,-0.03077,-50.20639
1559.7949999999998,-0.13107,-45.62106
1559.7999999999997,-0.02039,-50.9523
1559.8049999999998,-0.18462,-40.16051
1559.81,-0.03674,-57.49633
1559.8149999999998,-0.08886,-52.06139
1559.82,-0.0482,-49.13268
1559.8249999999998,-0.18021,-40.53816
1559.8299999999997,-0.22608,-49.30912
1559.8349999999998,-0.32085,-39.28084
1559.84,-0.32359,-37.83778
1559.8449999999998,-0.12149,-49.75887
1559.85,-0.03517,-49.8796
1559.8549999999998,-0.18144,-41.83337
1559.8599999999997,-0.13274,-46.27823
1559.8649999999998,-0.05258,-55.97517
1559.87,-0.04475,-56.2629
1559.875,-0.18239,-47.33491
1559.8799999999999,-0.2502,-41.44991
1559.8849999999998,-0.16221,-43.68957
1559.8899999999999,-0.26985,-35.76358
1559.8949999999998,-0.18896,-40.38834
1559.8999999999999,-0.05994,-48.11313
1559.905,-0.0354,-50.5368
1559.9099999999999,-0.12292,-46.5396
1559.9149999999997,-0.13367,-46.24468
1559.9199999999998,-0.12494,-45.93756
1559.9249999999997,-0.03105,-49.27325
1559.9299999999998,-0.02705,-50.57214
1559.935,-0.03875,-50.01386
1559.9399999999998,-0.18615,-47.65722
1559.9449999999997,-0.17846,-49.50763
1559.9499999999998,-0.18385,-40.77464
1559.955,-0.17533,-40.37903
1559.9599999999998,-0.18431,-43.13104
1559.965,-0.17571,-49.38899
1559.9699999999998,-0.20988,-38.16082
1559.975,-0.20039,-39.44202
1559.9799999999998,-0.26571,-36.78132
1559.985,-0.04281,-49.24509
1559.99,-0.17517,-39.93928
1559.995,-0.12723,-54.08205
1559.9999999999998,-0.31952,-38.40775
1560.0049999999999,-0.20505,-44.53506
1560.0099999999998,-0.03011,-48.90474
1560.0149999999999,-0.13423,-44.84261
1560.02,-0.03875,-48.36789
1560.0249999999999,-0.27614,-35.62662
1560.0299999999997,-0.13766,-45.19705
1560.0349999999999,-0.02965,-49.85626
1560.0399999999997,-0.02798,-50.71214
1560.0449999999998,-0.03533,-50.68097
1560.05,-0.03857,-50.47711
1560.0549999999998,-0.04403,-57.47221
1560.0599999999997,-0.19128,-47.57267
1560.0649999999998,-0.09702,-50.92243
1560.0699999999997,-0.04789,-48.95593
1560.0749999999998,-0.05726,-48.75618
1560.08,-0.15424,-44.58285
1560.0849999999998,-0.18645,-39.23702
1560.09,-0.03719,-48.90085
1560.0949999999998,-0.17821,-39.46996
1560.1,-0.19873,-46.17401
1560.105,-0.17715,-55.22576
1560.11,-0.06272,-49.71342
1560.1149999999998,-0.17276,-40.48237
1560.12,-0.27662,-36.23808
1560.1249999999998,-0.21521,-40.40882
1560.1299999999999,-0.03823,-49.37798
1560.135,-0.09377,-51.09874
1560.1399999999999,-0.05834,-49.35592
1560.1449999999998,-0.11517,-49.13205
1560.1499999999999,-0.06619,-47.7635
1560.1549999999997,-0.03541,-48.92579
1560.1599999999999,-0.17728,-40.15781
1560.165,-0.07671,-52.52379
1560.1699999999998,-0.03672,-58.09857
1560.1749999999997,-0.17877,-48.19964
1560.1799999999998,-0.31713,-39.09455
1560.1849999999997,-0.27724,-35.51996
1560.1899999999998,-0.18082,-48.3997
1560.195,-0.17893,-48.79692
1560.1999999999998,-0.10408,-50.88642
1560.205,-0.03847,-57.94554
1560.2099999999998,-0.03784,-57.94908
1560.2149999999997,-0.13214,-53.94436
1560.22,-0.27096,-37.92328
1560.225,-0.13657,-48.5549
1560.2299999999998,-0.11653,-49.56026
1560.235,-0.23355,-41.3448
1560.2399999999998,-0.23144,-41.97359
1560.2449999999997,-0.23724,-43.15514
1560.25,-0.18298,-48.54394
1560.2549999999999,-0.13259,-45.22084
1560.2599999999998,-0.15885,-44.03016
1560.2649999999999,-0.2735,-37.67023
1560.2699999999998,-0.27511,-37.06704
1560.2749999999999,-0.18222,-41.17379
1560.28,-0.18083,-47.63198
1560.2849999999999,-0.05892,-56.57904
1560.2899999999997,-0.04011,-49.68176
1560.2949999999998,-0.16891,-41.45431
1560.2999999999997,-0.04594,-49.05629
1560.305,-0.19247,-41.50137
1560.31,-0.12783,-47.24418
1560.3149999999998,-0.15749,-46.07576
1560.32,-0.17265,-48.64876
1560.3249999999998,-0.18418,-41.96998
1560.3299999999997,-0.03337,-50.58862
1560.335,-0.05829,-48.62234
1560.34,-0.24603,-41.87119
1560.3449999999998,-0.17323,-48.31763
1560.35,-0.32033,-38.53472
1560.3549999999998,-0.18246,-46.77927
1560.3599999999997,-0.32289,-37.736
1560.365,-0.28135,-44.19853
1560.37,-0.2777,-43.5957
1560.3749999999998,-0.14226,-45.30112
1560.3799999999999,-0.19024,-40.91378
1560.3849999999998,-0.21699,-43.22349
1560.3899999999996,-0.08662,-52.25075
1560.395,-0.16277,-50.29194
1560.3999999999999,-0.21728,-43.25756
1560.4049999999997,-0.27249,-36.77202
1560.4099999999999,-0.2046,-41.32194
1560.4149999999997,-0.08633,-51.32718
1560.4199999999998,-0.0624,-48.25858
1560.425,-0.08972,-51.41807
1560.4299999999998,-0.0944,-52.78039
1560.435,-0.08762,-52.81125
1560.4399999999998,-0.17048,-41.81686
1560.4449999999997,-0.06055,-49.27417
1560.4499999999998,-0.08338,-52.03744
1560.455,-0.07326,-52.99123
1560.4599999999998,-0.19704,-47.40693
1560.465,-0.05937,-47.87234
1560.4699999999998,-0.17945,-40.00711
1560.4749999999997,-0.05673,-56.35903
1560.48,-0.0875,-52.90462
1560.485,-0.17522,-41.26309
1560.4899999999998,-0.0442,-49.35226
1560.495,-0.1169,-47.92124
1560.4999999999998,-0.1707,-40.70885
1560.5049999999997,-0.17004,-40.22005
1560.51,-0.31885,-39.10655
1560.5149999999999,-0.14353,-46.61859
